x,y,z
-77.79889,45.191463,-71.952644
-74.846535,38.409824,-78.69044
-74.846535,38.409824,-78.69044
-74.846535,38.409824,-90.499855
-67.91874,39.447533,-90.499855
-67.91874,39.447533,-90.499855
-72.24496,35.77901,-89.76907
-72.24496,35.77901,-89.76907
-70.08185,35.135925,-92.31219
-70.08185,35.135925,-92.31219
-65.05408,33.016663,-100.906166
-65.05408,33.016663,-100.906166
-62.993275,32.841274,-102.820816
-62.993275,32.841274,-102.820816
-62.993275,32.841274,-102.820816
-46.5361,11.765566,-116.486404
-46.5361,11.765566,-116.486404
-30.502779,-0.3069278,-120.432625
-30.502779,-0.3069278,-120.432625
-21.470331,-1.7977201,-124.101135
-21.470331,-1.7977201,-124.101135
-7.6001167,0.4676995,-127.185036
-7.6001167,0.4676995,-127.185036
-7.6001167,0.4676995,-127.185036
1.6515639,5.1008477,-127.47735
1.6515639,5.1008477,-127.47735
8.930138,5.305466,-124.086525
8.930138,5.305466,-124.086525
22.420345,5.5539317,-113.97252
22.420345,5.5539317,-113.97252
31.832796,9.163987,-104.867
31.832796,9.163987,-104.867
40.01754,14.367144,-95.323006
40.01754,14.367144,-95.323006
40.01754,14.367144,-95.323006
46.0684,17.27565,-84.22975
46.0684,17.27565,-84.22975
49.16691,19.43876,-74.905
49.16691,19.43876,-74.905
51.008476,24.320374,-66.8518
51.008476,24.320374,-66.8518
51.783104,26.176558,-59.35399
51.783104,26.176558,-59.35399
51.783104,26.176558,-59.35399
51.50541,29.99123,-53.668518
51.50541,29.99123,-53.668518
50.11693,35.09208,-47.13534
50.11693,35.09208,-47.13534
47.149956,41.961414,-40.17831
47.149956,41.961414,-40.17831
41.14294,49.13768,-31.379715
41.14294,49.13768,-31.379715
36.05671,52.879272,-24.627302
36.05671,52.879272,-24.627302
36.05671,52.879272,-24.627302
30.473545,54.867,-17.451038
30.473545,54.867,-17.451038
23.26805,56.474716,-10.523239
23.26805,56.474716,-10.523239
18.386436,55.510086,-4.5454545
18.386436,55.510086,-4.5454545
13.344051,56.503944,-3.3031278
13.344051,56.503944,-3.3031278
13.344051,56.503944,-3.3031278
15.638701,54.706226,-3.3908215
15.638701,54.706226,-3.3908215
18.123356,52.353115,-4.2531424
18.123356,52.353115,-4.2531424
20.374159,52.674656,-6.8254895
20.374159,52.674656,-6.8254895
28.968138,44.431454,-10.859398
28.968138,44.431454,-10.859398
36.275944,39.447533,-18.284126
36.275944,39.447533,-18.284126
36.275944,39.447533,-18.284126
42.896812,33.06051,-26.629642
42.896812,33.06051,-26.629642
45.849167,29.72815,-34.91669
45.849167,29.72815,-34.91669
48.260742,28.982752,-46.214558
48.260742,28.982752,-46.214558
49.386143,24.364222,-59.573227
49.386143,24.364222,-59.573227
49.386143,24.364222,-59.573227
